,Rooms,Type,Price,Method,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
196,4,0,875000.0,3,11.1,3025.0,3.0,1.0,4.0,559.0,169.0,1965.0,10,-37.8448,144.8529,6,5132.0
197,3,0,700000.0,4,11.1,3025.0,3.0,1.0,3.0,554.0,151.96764988779805,1964.6842169408897,10,-37.8449,144.85,6,5132.0
198,2,1,640000.0,1,11.1,3025.0,2.0,1.0,1.0,252.0,151.96764988779805,1965.0,10,-37.8397,144.8602,6,5132.0
199,4,0,650000.0,3,11.1,3025.0,4.0,1.0,4.0,558.0,151.96764988779805,1964.6842169408897,10,-37.8451,144.8529,6,5132.0
200,3,0,675000.0,1,11.1,3025.0,3.0,2.0,2.0,171.0,109.0,2012.0,10,-37.8337,144.8554,6,5132.0
201,3,0,708000.0,1,11.1,3025.0,3.0,1.0,2.0,585.0,97.0,1960.0,10,-37.8258,144.8523,6,5132.0
202,4,0,965000.0,3,11.1,3025.0,4.0,1.0,4.0,851.0,151.96764988779805,1964.6842169408897,10,-37.8345,144.8444,6,5132.0
203,3,0,680000.0,1,11.1,3025.0,3.0,1.0,3.0,551.0,151.96764988779805,1964.6842169408897,10,-37.8254,144.8514,6,5132.0
204,3,0,770000.0,3,11.1,3025.0,3.0,1.0,3.0,602.0,603.0,1964.6842169408897,10,-37.8327,144.8451,6,5132.0
205,3,0,923000.0,1,11.1,3025.0,3.0,1.0,2.0,740.0,151.96764988779805,1964.6842169408897,10,-37.8269,144.8455,6,5132.0
206,4,0,693000.0,3,11.1,3025.0,4.0,2.0,4.0,315.0,170.0,2008.0,10,-37.8391,144.8467,6,5132.0
207,3,0,620000.0,3,11.1,3025.0,5.0,2.0,2.0,276.0,100.0,2010.0,10,-37.8262,144.8443,6,5132.0
208,3,0,728500.0,1,11.1,3025.0,3.0,1.0,1.0,531.0,157.0,1960.0,10,-37.8277,144.8385,6,5132.0
209,3,0,931000.0,1,11.1,3025.0,3.0,2.0,1.0,590.0,160.0,1950.0,10,-37.8382,144.8649,6,5132.0
210,3,0,988000.0,1,11.1,3025.0,3.0,1.0,4.0,715.0,151.96764988779805,2008.0,10,-37.8423,144.8632,6,5132.0
211,3,0,590000.0,1,11.1,3025.0,3.0,1.0,2.0,561.0,151.96764988779805,1964.6842169408897,10,-37.8444,144.8491,6,5132.0
212,2,0,610000.0,1,11.1,3025.0,2.0,1.0,2.0,691.0,151.96764988779805,1964.6842169408897,10,-37.834,144.8553,6,5132.0
213,3,0,815000.0,1,11.1,3025.0,3.0,2.0,3.0,555.0,130.0,1960.0,10,-37.8318,144.8388,6,5132.0
214,4,0,970000.0,1,11.1,3025.0,4.0,1.0,2.0,708.0,151.96764988779805,1964.6842169408897,10,-37.833,144.8494,6,5132.0
215,4,0,760000.0,1,11.1,3025.0,4.0,1.0,3.0,668.0,151.96764988779805,1964.6842169408897,10,-37.8262,144.8439,6,5132.0
216,4,1,847500.0,1,11.1,3025.0,4.0,3.0,1.0,252.0,151.96764988779805,1964.6842169408897,10,-37.8393,144.8568,6,5132.0
217,4,0,1200000.0,3,11.1,3025.0,4.0,1.0,4.0,633.0,158.0,1960.0,10,-37.8375,144.8541,6,5132.0
218,3,0,700000.0,3,11.1,3025.0,3.0,1.0,1.0,557.0,151.96764988779805,1964.6842169408897,10,-37.8441,144.8505,6,5132.0
219,3,0,625000.0,0,11.1,3025.0,3.0,1.0,1.0,536.0,151.96764988779805,1964.6842169408897,10,-37.8285,144.8351,6,5132.0
220,2,2,292000.0,1,11.1,3025.0,2.0,1.0,1.0,153.0,70.0,1970.0,10,-37.8332,144.8649,6,5132.0
221,2,2,599000.0,1,6.3,3143.0,2.0,1.0,1.0,0.0,76.0,1964.0,26,-37.8543,145.0262,5,4836.0
222,2,2,550000.0,4,6.3,3143.0,2.0,1.0,0.0,861.0,151.96764988779805,1964.6842169408897,26,-37.8539,145.0284,5,4836.0
223,3,2,995000.0,1,6.3,3143.0,3.0,2.0,2.0,0.0,100.0,1998.0,26,-37.8552,145.016,5,4836.0
224,3,1,1205000.0,1,6.3,3143.0,3.0,2.0,2.0,101.0,105.0,2000.0,26,-37.854,145.0135,5,4836.0
225,3,0,1939000.0,1,6.3,3143.0,3.0,2.0,2.0,296.0,150.0,1889.0,26,-37.8614,145.0274,5,4836.0
226,1,2,421500.0,1,6.3,3143.0,1.0,1.0,0.0,0.0,151.96764988779805,1964.6842169408897,26,-37.853,145.0167,5,4836.0
227,3,0,1870000.0,1,6.3,3143.0,3.0,1.0,1.0,217.0,116.0,1888.0,26,-37.8592,145.0182,5,4836.0
228,2,2,678000.0,1,6.3,3143.0,2.0,1.0,2.0,0.0,151.96764988779805,1964.6842169408897,26,-37.8538,145.0127,5,4836.0
229,3,1,1918000.0,3,6.3,3143.0,3.0,2.0,2.0,0.0,165.0,1995.0,26,-37.8537,145.0267,5,4836.0
230,2,2,660000.0,3,6.3,3143.0,2.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,26,-37.8619,145.0257,5,4836.0
231,3,0,2050000.0,1,6.3,3143.0,3.0,2.0,1.0,205.0,116.0,1910.0,26,-37.8574,145.0281,5,4836.0
232,2,2,700000.0,4,6.3,3143.0,2.0,1.0,2.0,0.0,151.96764988779805,1964.6842169408897,26,-37.8552,145.016,5,4836.0
233,2,2,3625000.0,1,6.3,3143.0,3.0,2.0,2.0,0.0,151.96764988779805,2006.0,26,-37.8555,145.0291,5,4836.0
234,4,0,3000000.0,4,6.3,3143.0,4.0,2.0,2.0,1581.0,151.96764988779805,1934.0,26,-37.858000000000004,145.0111,5,4836.0
235,5,0,1525000.0,0,6.3,3143.0,8.0,2.0,2.0,693.0,151.96764988779805,1964.6842169408897,26,-37.8638,145.0229,5,4836.0
236,3,2,735000.0,0,6.3,3143.0,3.0,2.0,1.0,2113.0,14.0,1970.0,26,-37.8543,145.0262,5,4836.0
237,2,2,825000.0,1,6.3,3143.0,2.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,26,-37.8528,145.0268,5,4836.0
238,3,1,1586000.0,1,6.3,3143.0,2.0,2.0,2.0,246.0,151.96764988779805,1964.6842169408897,26,-37.8566,145.0116,5,4836.0
239,2,2,645000.0,1,6.3,3143.0,3.0,1.0,1.0,0.0,151.96764988779805,1960.0,26,-37.8596,145.0198,5,4836.0
240,1,0,1435000.0,3,6.3,3143.0,2.0,2.0,1.0,144.0,107.0,1900.0,26,-37.8564,145.0228,5,4836.0
241,1,2,280000.0,0,6.3,3143.0,1.0,1.0,1.0,0.0,38.0,1975.0,26,-37.8619,145.0185,5,4836.0
242,1,2,400000.0,0,6.3,3143.0,1.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,26,-37.8605,145.0185,5,4836.0
243,2,0,1780000.0,1,6.3,3143.0,2.0,2.0,2.0,0.0,151.96764988779805,1964.6842169408897,26,-37.8537,145.0267,5,4836.0
244,2,2,592500.0,1,6.3,3143.0,2.0,1.0,1.0,0.0,73.0,1970.0,26,-37.8574,145.0174,5,4836.0
245,2,0,1210000.0,1,6.3,3143.0,2.0,1.0,0.0,249.0,96.0,1910.0,26,-37.8543,145.016,5,4836.0
246,4,0,2801000.0,1,6.3,3143.0,4.0,2.0,2.0,624.0,222.0,1900.0,26,-37.8536,145.0173,5,4836.0
247,1,2,390000.0,1,6.3,3143.0,1.0,1.0,0.0,881.0,151.96764988779805,1964.6842169408897,26,-37.8614,145.0222,5,4836.0
248,3,0,1800000.0,0,6.3,3143.0,3.0,2.0,2.0,405.0,121.0,1910.0,26,-37.8545,145.0145,5,4836.0
249,4,0,2200000.0,0,6.3,3143.0,4.0,1.0,2.0,495.0,163.0,1900.0,26,-37.8613,145.0264,5,4836.0
250,1,2,324000.0,1,6.3,3143.0,1.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,26,-37.8537,145.0114,5,4836.0
251,6,0,5525000.0,1,6.3,3143.0,5.0,3.0,4.0,1491.0,516.0,1935.0,26,-37.8602,145.013,5,4836.0
252,2,0,1125000.0,1,6.3,3143.0,3.0,1.0,2.0,169.0,151.96764988779805,1964.6842169408897,26,-37.851,145.0161,5,4836.0
253,3,0,2250000.0,1,6.3,3143.0,3.0,3.0,1.0,301.0,151.96764988779805,1964.6842169408897,26,-37.8511,145.0167,5,4836.0
254,3,0,2360000.0,1,6.3,3143.0,3.0,2.0,0.0,336.0,151.96764988779805,1964.6842169408897,26,-37.8558,145.015,5,4836.0
255,2,0,1900000.0,4,6.3,3143.0,2.0,2.0,0.0,207.0,151.96764988779805,1964.6842169408897,26,-37.8571,145.0224,5,4836.0
256,1,2,440000.0,3,6.3,3143.0,1.0,1.0,1.0,0.0,53.0,1970.0,26,-37.8531,145.0115,5,4836.0
257,2,2,490000.0,0,6.3,3143.0,2.0,1.0,1.0,0.0,151.96764988779805,1966.0,26,-37.8646,145.0247,5,4836.0
258,3,0,2365000.0,1,6.3,3143.0,3.0,2.0,1.0,316.0,151.96764988779805,1964.6842169408897,26,-37.8521,145.019,5,4836.0
259,3,0,1300000.0,4,6.3,3143.0,2.0,1.0,2.0,212.0,106.0,1900.0,26,-37.8542,145.0149,5,4836.0
260,3,2,732000.0,1,6.3,3143.0,3.0,2.0,2.0,0.0,151.96764988779805,1964.6842169408897,26,-37.8597,145.0104,5,4836.0
261,2,2,704000.0,3,6.3,3143.0,2.0,1.0,1.0,0.0,74.0,1969.0,26,-37.8573,145.0186,5,4836.0
262,2,2,620000.0,4,6.3,3143.0,3.0,1.0,1.0,0.0,98.0,1970.0,26,-37.8596,145.0198,5,4836.0
263,3,0,1900000.0,1,6.3,3143.0,3.0,1.0,2.0,328.0,108.0,1900.0,26,-37.8559,145.0158,5,4836.0
264,1,2,315000.0,3,6.3,3143.0,1.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,26,-37.8575,145.0174,5,4836.0
265,1,2,450000.0,0,6.3,3143.0,1.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,26,-37.8509,145.0203,5,4836.0
266,2,2,710000.0,1,6.3,3143.0,2.0,1.0,1.0,2471.0,80.0,1970.0,26,-37.8573,145.0186,5,4836.0
267,2,2,872000.0,1,6.3,3143.0,2.0,1.0,1.0,1194.0,151.96764988779805,1953.0,26,-37.8604,145.0147,5,4836.0
268,2,2,598000.0,1,6.3,3143.0,2.0,1.0,1.0,0.0,88.0,1970.0,26,-37.8593,145.0156,5,4836.0
269,3,0,1285000.0,1,6.3,3143.0,3.0,1.0,2.0,186.0,80.0,1920.0,26,-37.8554,145.0173,5,4836.0
270,4,0,3660000.0,1,6.3,3143.0,4.0,3.0,2.0,421.0,151.96764988779805,1964.6842169408897,26,-37.8593,145.0275,5,4836.0
271,2,2,520000.0,1,6.3,3143.0,1.0,1.0,1.0,0.0,76.0,1970.0,26,-37.8618,145.0183,5,4836.0
272,4,0,3625000.0,1,6.3,3143.0,4.0,1.0,2.0,709.0,251.0,1900.0,26,-37.8574,145.016,5,4836.0
273,4,0,4200000.0,4,6.3,3143.0,4.0,3.0,3.0,563.0,333.0,2000.0,26,-37.8582,145.0138,5,4836.0
274,3,1,1101000.0,1,6.3,3143.0,3.0,1.0,2.0,103.0,3.0,2000.0,26,-37.8542,145.0135,5,4836.0
275,3,0,3512500.0,1,6.3,3143.0,3.0,2.0,2.0,617.0,285.0,1998.0,26,-37.8557,145.0264,5,4836.0
276,4,0,2000000.0,0,6.3,3143.0,4.0,3.0,4.0,544.0,151.96764988779805,1964.6842169408897,26,-37.8611,145.0195,5,4836.0
277,3,2,869000.0,1,6.3,3143.0,2.0,1.0,1.0,0.0,91.0,1940.0,26,-37.853,145.0264,5,4836.0
278,5,0,2810000.0,1,6.3,3143.0,5.0,2.0,2.0,617.0,151.96764988779805,1964.6842169408897,26,-37.8611,145.0271,5,4836.0
279,2,2,565000.0,1,6.3,3143.0,3.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,26,-37.8573,145.0112,5,4836.0
280,1,2,567000.0,1,6.3,3143.0,1.0,1.0,1.0,0.0,53.0,2013.0,26,-37.8549,145.0113,5,4836.0
281,2,2,546000.0,3,6.3,3143.0,2.0,0.0,0.0,0.0,151.96764988779805,1964.6842169408897,26,-37.8568,145.0161,5,4836.0
282,2,2,471500.0,1,6.3,3143.0,2.0,1.0,1.0,0.0,151.96764988779805,1980.0,26,-37.8503,145.0185,5,4836.0
283,2,2,455000.0,1,5.9,3032.0,3.0,1.0,2.0,0.0,151.96764988779805,1964.6842169408897,21,-37.7756,144.9165,6,6567.0
284,3,0,940000.0,1,5.9,3032.0,3.0,1.0,2.0,298.0,108.0,1920.0,21,-37.7777,144.9195,6,6567.0
285,2,2,467000.0,3,5.9,3032.0,2.0,1.0,1.0,0.0,62.0,1980.0,21,-37.7761,144.9201,6,6567.0
286,3,0,1380000.0,3,5.9,3032.0,3.0,2.0,2.0,277.0,174.0,1910.0,21,-37.7777,144.9221,6,6567.0
287,2,2,490000.0,4,5.9,3032.0,2.0,1.0,1.0,423.0,62.0,1970.0,21,-37.7736,144.9015,6,6567.0
288,4,0,1850000.0,1,5.9,3032.0,4.0,3.0,1.0,478.0,270.0,1900.0,21,-37.7729,144.9179,6,6567.0
289,3,0,1284000.0,1,5.9,3032.0,3.0,1.0,2.0,623.0,151.96764988779805,1938.0,21,-37.7758,144.9089,6,6567.0
290,3,0,971000.0,3,5.9,3032.0,3.0,2.0,2.0,285.0,128.0,1900.0,21,-37.775,144.9091,6,6567.0
291,2,0,710000.0,0,5.9,3032.0,2.0,1.0,1.0,214.0,77.0,1890.0,21,-37.7776,144.9142,6,6567.0
292,6,0,2425000.0,0,5.9,3032.0,6.0,3.0,2.0,1014.0,435.0,1887.0,21,-37.7721,144.9184,6,6567.0
293,2,0,750000.0,3,5.9,3032.0,2.0,1.0,1.0,226.0,92.0,1920.0,21,-37.7745,144.9093,6,6567.0
294,2,0,1053000.0,1,5.9,3032.0,2.0,1.0,1.0,269.0,109.0,1900.0,21,-37.7748,144.929,6,6567.0
295,3,0,1377000.0,1,5.9,3032.0,3.0,1.0,1.0,417.0,168.0,1900.0,21,-37.7756,144.9208,6,6567.0
296,3,0,970000.0,1,5.9,3032.0,3.0,1.0,2.0,350.0,125.0,1904.0,21,-37.7759,144.91,6,6567.0
297,2,0,940000.0,1,5.9,3032.0,2.0,1.0,1.0,330.0,151.96764988779805,1964.6842169408897,21,-37.773,144.9049,6,6567.0
298,2,0,751000.0,0,5.9,3032.0,2.0,1.0,1.0,118.0,79.0,1890.0,21,-37.7807,144.9288,6,6567.0
299,2,0,950000.0,3,5.9,3032.0,2.0,1.0,1.0,173.0,102.0,1900.0,21,-37.7731,144.9206,6,6567.0
300,2,2,685000.0,1,5.9,3032.0,2.0,1.0,2.0,228.0,90.0,1995.0,21,-37.7718,144.9066,6,6567.0
301,3,0,1230000.0,1,5.9,3032.0,4.0,1.0,2.0,594.0,148.0,1960.0,21,-37.7819,144.9064,6,6567.0
302,2,0,636500.0,1,5.9,3032.0,2.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,21,-37.7738,144.9345,6,6567.0
303,3,0,910000.0,1,5.9,3032.0,3.0,1.0,0.0,317.0,151.96764988779805,1964.6842169408897,21,-37.7746,144.9112,6,6567.0
304,2,0,770000.0,0,5.9,3032.0,2.0,1.0,1.0,226.0,87.0,1900.0,21,-37.7774,144.9186,6,6567.0
305,3,0,960000.0,1,5.9,3032.0,3.0,2.0,2.0,229.0,151.96764988779805,2011.0,21,-37.7778,144.9065,6,6567.0
306,4,0,890000.0,3,5.9,3032.0,4.0,1.0,1.0,300.0,185.0,1890.0,21,-37.7766,144.9143,6,6567.0
307,2,0,965000.0,1,5.9,3032.0,2.0,1.0,1.0,170.0,151.96764988779805,1964.6842169408897,21,-37.7732,144.9206,6,6567.0
308,3,0,1440000.0,1,5.9,3032.0,3.0,1.0,1.0,487.0,131.0,1900.0,21,-37.7725,144.9146,6,6567.0
309,2,0,955000.0,1,5.9,3032.0,2.0,1.0,0.0,255.0,151.96764988779805,1964.6842169408897,21,-37.7825,144.9208,6,6567.0
310,2,2,450000.0,4,5.9,3032.0,2.0,1.0,1.0,0.0,151.96764988779805,2010.0,21,-37.7731,144.9074,6,6567.0
311,3,0,801000.0,1,5.9,3032.0,3.0,1.0,2.0,431.0,151.96764988779805,1950.0,21,-37.781,144.9207,6,6567.0
312,3,0,1000000.0,0,5.9,3032.0,3.0,2.0,2.0,440.0,120.0,1955.0,21,-37.7746,144.9031,6,6567.0
313,3,0,1435000.0,1,5.9,3032.0,3.0,2.0,2.0,532.0,147.0,1950.0,21,-37.7737,144.904,6,6567.0
314,1,2,390000.0,1,5.9,3032.0,1.0,1.0,1.0,0.0,58.0,1972.0,21,-37.7723,144.9094,6,6567.0
315,3,0,1425000.0,0,5.9,3032.0,3.0,2.0,2.0,495.0,139.0,1920.0,21,-37.7821,144.9055,6,6567.0
316,4,0,1340000.0,1,5.9,3032.0,3.0,2.0,2.0,683.0,232.0,1978.0,21,-37.775,144.93200000000004,6,6567.0
317,3,0,955000.0,1,5.9,3032.0,3.0,1.0,1.0,263.0,117.0,1910.0,21,-37.7753,144.9116,6,6567.0
318,4,0,1100000.0,4,5.9,3032.0,4.0,2.0,5.0,559.0,195.0,1920.0,21,-37.7791,144.9136,6,6567.0
319,3,0,1255000.0,1,5.9,3032.0,3.0,2.0,2.0,308.0,151.96764988779805,1964.6842169408897,21,-37.7759,144.9338,6,6567.0
320,2,2,432000.0,1,5.9,3032.0,2.0,1.0,1.0,0.0,62.0,1978.0,21,-37.773,144.9303,6,6567.0
321,4,0,1640000.0,1,5.9,3032.0,4.0,3.0,2.0,562.0,204.0,1890.0,21,-37.782,144.903,6,6567.0
322,6,0,1430000.0,1,5.9,3032.0,4.0,2.0,1.0,461.0,286.0,1900.0,21,-37.78,144.9295,6,6567.0
323,2,2,610000.0,3,5.9,3032.0,2.0,1.0,1.0,301.0,104.0,1995.0,21,-37.7791,144.914,6,6567.0
324,3,0,940000.0,1,5.9,3032.0,3.0,3.0,1.0,491.0,127.0,1950.0,21,-37.7727,144.9136,6,6567.0
325,3,0,890000.0,3,5.9,3032.0,3.0,1.0,1.0,242.0,110.0,1920.0,21,-37.7765,144.9114,6,6567.0
326,3,0,1180000.0,3,5.9,3032.0,3.0,2.0,2.0,617.0,149.0,1930.0,21,-37.7742,144.906,6,6567.0
327,4,0,1480000.0,1,5.9,3032.0,4.0,2.0,2.0,597.0,180.0,1939.0,21,-37.7757,144.9088,6,6567.0
328,2,0,1150000.0,1,5.9,3032.0,2.0,1.0,1.0,387.0,151.96764988779805,1964.6842169408897,21,-37.7734,144.9191,6,6567.0
329,3,0,1350000.0,1,5.9,3032.0,3.0,1.0,3.0,575.0,151.96764988779805,1964.6842169408897,21,-37.7828,144.9049,6,6567.0
330,5,0,1905000.0,1,5.9,3032.0,5.0,2.0,2.0,521.0,151.96764988779805,1964.6842169408897,21,-37.7778,144.9261,6,6567.0
331,2,1,865000.0,3,5.9,3032.0,2.0,2.0,1.0,146.0,132.0,2015.0,21,-37.7713,144.9038,6,6567.0
332,2,1,705000.0,1,5.9,3032.0,2.0,2.0,1.0,113.0,151.96764988779805,1998.0,21,-37.7712,144.9088,6,6567.0
333,2,2,442000.0,1,5.9,3032.0,2.0,1.0,1.0,0.0,62.0,1975.0,21,-37.7733,144.9219,6,6567.0
334,2,2,540000.0,1,5.9,3032.0,2.0,2.0,1.0,0.0,151.96764988779805,1964.6842169408897,21,-37.7786,144.9141,6,6567.0
335,3,0,1037500.0,1,5.9,3032.0,3.0,1.0,2.0,506.0,110.0,1920.0,21,-37.7779,144.9133,6,6567.0
336,3,1,1050000.0,1,5.9,3032.0,3.0,2.0,2.0,318.0,160.0,2013.0,21,-37.7744,144.9035,6,6567.0
337,2,2,440000.0,1,5.9,3032.0,2.0,1.0,1.0,0.0,65.0,1970.0,21,-37.7749,144.9137,6,6567.0
338,2,0,1010000.0,1,5.9,3032.0,2.0,1.0,1.0,325.0,151.96764988779805,1964.6842169408897,21,-37.7722,144.9117,6,6567.0
339,4,0,1430000.0,1,5.9,3032.0,4.0,2.0,0.0,418.0,158.0,1900.0,21,-37.7766,144.9187,6,6567.0
340,2,2,570000.0,4,5.9,3032.0,2.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,21,-37.7779,144.9137,6,6567.0
341,2,2,690000.0,1,5.9,3032.0,2.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,21,-37.7728,144.9169,6,6567.0
342,3,0,1291000.0,1,5.9,3032.0,3.0,1.0,2.0,414.0,151.96764988779805,1964.6842169408897,21,-37.7766,144.9185,6,6567.0
343,3,0,1130000.0,1,5.9,3032.0,3.0,2.0,1.0,272.0,157.0,1900.0,21,-37.7774,144.928,6,6567.0
344,3,0,1135000.0,1,5.9,3032.0,3.0,1.0,1.0,296.0,104.0,1910.0,21,-37.777,144.9176,6,6567.0
345,4,0,950000.0,0,5.9,3032.0,4.0,2.0,1.0,298.0,147.0,1920.0,21,-37.7778,144.9131,6,6567.0
346,3,2,790000.0,0,5.9,3032.0,3.0,2.0,1.0,0.0,148.0,1964.6842169408897,21,-37.7722,144.9163,6,6567.0
347,2,2,390000.0,0,5.9,3032.0,2.0,1.0,1.0,1957.0,69.0,2012.0,21,-37.7731,144.9074,6,6567.0
348,4,0,1345000.0,1,5.9,3032.0,4.0,1.0,1.0,552.0,155.0,1920.0,21,-37.7769,144.9138,6,6567.0
349,3,0,1381500.0,1,5.9,3032.0,3.0,2.0,2.0,416.0,168.0,1900.0,21,-37.7727,144.9055,6,6567.0
350,3,0,940000.0,1,5.9,3032.0,3.0,2.0,2.0,285.0,172.0,2011.0,21,-37.7778,144.9061,6,6567.0
351,3,0,995000.0,1,5.9,3032.0,3.0,2.0,1.0,314.0,177.0,2010.0,21,-37.7778,144.9042,6,6567.0
352,3,0,1050000.0,3,5.9,3032.0,3.0,1.0,3.0,536.0,151.96764988779805,1964.6842169408897,21,-37.7728,144.9076,6,6567.0
353,3,0,786000.0,1,5.9,3032.0,3.0,2.0,1.0,576.0,120.0,1940.0,21,-37.7816,144.9217,6,6567.0
354,2,0,705000.0,0,5.9,3032.0,2.0,1.0,3.0,252.0,108.0,1910.0,21,-37.7825,144.9206,6,6567.0
355,2,0,760000.0,0,5.9,3032.0,2.0,1.0,1.0,124.0,77.0,1900.0,21,-37.7807,144.9285,6,6567.0
356,3,2,487500.0,1,5.9,3032.0,3.0,1.0,3.0,0.0,151.96764988779805,1972.0,21,-37.7723,144.9094,6,6567.0
357,3,1,1000000.0,1,5.9,3032.0,3.0,2.0,2.0,200.0,144.0,2003.0,21,-37.7766,144.9277,6,6567.0
358,4,0,1110000.0,0,5.9,3032.0,4.0,2.0,1.0,349.0,151.96764988779805,1920.0,21,-37.7775,144.91299999999995,6,6567.0
359,4,0,1300000.0,0,5.9,3032.0,4.0,1.0,4.0,664.0,151.96764988779805,1964.6842169408897,21,-37.7765,144.9132,6,6567.0
360,3,0,1060000.0,0,5.9,3032.0,3.0,1.0,1.0,555.0,151.96764988779805,1964.6842169408897,21,-37.7767,144.9125,6,6567.0
361,3,0,1410000.0,0,5.9,3032.0,3.0,2.0,2.0,459.0,151.96764988779805,1964.6842169408897,21,-37.7767,144.9124,6,6567.0
362,3,0,1305000.0,1,5.9,3032.0,2.0,1.0,1.0,278.0,166.0,1900.0,21,-37.7768,144.9223,6,6567.0
363,3,0,932500.0,1,5.9,3032.0,3.0,2.0,1.0,254.0,151.96764988779805,1964.6842169408897,21,-37.7738,144.9215,6,6567.0
364,3,0,965000.0,1,5.9,3032.0,3.0,1.0,0.0,216.0,151.96764988779805,1964.6842169408897,21,-37.7792,144.9297,6,6567.0
365,3,0,1215000.0,1,5.9,3032.0,3.0,1.0,1.0,452.0,175.0,1960.0,21,-37.7762,144.9174,6,6567.0
366,2,2,545000.0,1,5.9,3032.0,2.0,1.0,2.0,194.0,71.0,1900.0,21,-37.7772,144.9118,6,6567.0
367,4,0,1705000.0,1,5.9,3032.0,4.0,2.0,4.0,598.0,273.0,2012.0,21,-37.7774,144.9104,6,6567.0
368,3,0,970000.0,1,5.9,3032.0,2.0,1.0,1.0,194.0,151.96764988779805,1964.6842169408897,21,-37.7756,144.921,6,6567.0
369,2,0,925000.0,1,5.9,3032.0,2.0,1.0,1.0,407.0,151.96764988779805,1964.6842169408897,21,-37.7756,144.9105,6,6567.0
370,4,0,2650000.0,1,11.0,3147.0,4.0,3.0,2.0,753.0,399.0,2015.0,2,-37.8669,145.0767,5,3052.0
371,3,0,1670000.0,1,11.0,3147.0,3.0,2.0,2.0,599.0,220.0,1930.0,2,-37.8673,145.0688,5,3052.0
372,3,1,955000.0,1,11.0,3147.0,3.0,2.0,2.0,203.0,151.96764988779805,1964.6842169408897,2,-37.8655,145.0807,5,3052.0
373,3,1,2050000.0,1,11.0,3147.0,3.0,3.0,4.0,310.0,315.0,2014.0,2,-37.874,145.0714,5,3052.0
374,2,2,500000.0,4,11.0,3147.0,2.0,1.0,1.0,710.0,151.96764988779805,2010.0,2,-37.8636,145.0794,5,3052.0
375,2,0,1575000.0,1,11.0,3147.0,2.0,1.0,2.0,679.0,151.96764988779805,1964.6842169408897,2,-37.869,145.0822,5,3052.0
376,3,0,1555000.0,1,11.0,3147.0,3.0,2.0,2.0,731.0,149.0,1935.0,2,-37.8666,145.0676,5,3052.0
377,3,0,1100000.0,0,11.0,3147.0,3.0,3.0,2.0,276.0,178.0,2004.0,2,-37.8699,145.0778,5,3052.0
378,3,0,1337000.0,1,11.0,3147.0,3.0,1.0,2.0,583.0,112.0,1950.0,2,-37.8685,145.0786,5,3052.0
379,8,0,2950000.0,1,11.0,3147.0,9.0,7.0,4.0,1472.0,618.0,2009.0,2,-37.8729,145.0788,5,3052.0
380,4,0,2215000.0,3,11.0,3147.0,4.0,2.0,1.0,681.0,151.96764988779805,1940.0,2,-37.8612,145.0858,5,3052.0
381,3,0,1518000.0,1,11.0,3147.0,3.0,2.0,2.0,516.0,145.0,1920.0,2,-37.8675,145.0668,5,3052.0
382,3,0,1710000.0,1,11.0,3147.0,3.0,1.0,2.0,806.0,101.0,1950.0,2,-37.8695,145.084,5,3052.0
383,3,0,1655000.0,1,11.0,3147.0,3.0,1.0,3.0,780.0,152.0,1940.0,2,-37.8599,145.0815,5,3052.0
384,4,0,1550000.0,4,11.0,3147.0,4.0,2.0,2.0,780.0,180.0,1938.0,2,-37.86,145.0817,5,3052.0
385,3,0,1662000.0,1,11.0,3147.0,3.0,2.0,2.0,351.0,228.0,2006.0,2,-37.8742,145.07,5,3052.0
386,3,0,1665000.0,1,11.0,3147.0,3.0,2.0,3.0,702.0,145.0,1945.0,2,-37.8737,145.0695,5,3052.0
387,2,0,1445000.0,1,11.0,3147.0,2.0,1.0,2.0,704.0,151.96764988779805,1964.6842169408897,2,-37.8745,145.0738,5,3052.0
388,5,0,3510000.0,1,11.0,3147.0,5.0,5.0,2.0,755.0,444.0,2015.0,2,-37.8598,145.0796,5,3052.0
389,3,1,968000.0,1,11.0,3147.0,3.0,1.0,1.0,227.0,151.96764988779805,1964.6842169408897,2,-37.8709,145.0857,5,3052.0
390,3,1,900000.0,1,11.0,3147.0,3.0,2.0,2.0,153.0,110.0,1990.0,2,-37.8655,145.0808,5,3052.0
391,3,0,1500000.0,1,11.0,3147.0,3.0,1.0,2.0,545.0,151.96764988779805,1964.6842169408897,2,-37.8605,145.0833,5,3052.0
392,5,0,2752000.0,1,11.0,3147.0,6.0,4.0,2.0,1075.0,390.0,2010.0,2,-37.8714,145.07299999999995,5,3052.0
